Timestep,Primary Energy Factor kWh/kWh delivered,Emissions Factor kgCO2e/kWh,Emissions Factor kgCO2e/kWh including out-of-scope emissions
689,1.969103316,0.086185206,0.086185206
690,1.969103316,0.086185206,0.086185206
691,1.969103316,0.086185206,0.086185206
692,1.969103316,0.086185206,0.086185206
693,1.969103316,0.086185206,0.086185206
694,1.969103316,0.086185206,0.086185206
695,1.969103316,0.086185206,0.086185206
696,1.969103316,0.086185206,0.086185206
697,1.969103316,0.086185206,0.086185206
698,1.969103316,0.086185206,0.086185206
699,1.969103316,0.086185206,0.086185206
700,1.969103316,0.086185206,0.086185206
701,1.969103316,0.086185206,0.086185206
702,1.969103316,0.086185206,0.086185206
703,1.969103316,0.086185206,0.086185206
704,1.969103316,0.086185206,0.086185206
705,1.969103316,0.086185206,0.086185206
706,1.969103316,0.086185206,0.086185206
707,1.969103316,0.086185206,0.086185206
708,1.969103316,0.086185206,0.086185206
709,1.969103316,0.086185206,0.086185206
710,1.969103316,0.086185206,0.086185206
711,1.969103316,0.086185206,0.086185206
712,1.969103316,0.086185206,0.086185206
713,1.969103316,0.086185206,0.086185206
714,1.969103316,0.086185206,0.086185206
715,1.969103316,0.086185206,0.086185206
716,1.969103316,0.086185206,0.086185206
717,1.969103316,0.086185206,0.086185206
718,1.969103316,0.086185206,0.086185206
719,1.969103316,0.086185206,0.086185206
720,1.969103316,0.086185206,0.086185206
721,1.969103316,0.086185206,0.086185206
722,1.969103316,0.086185206,0.086185206
723,1.969103316,0.086185206,0.086185206
724,1.969103316,0.086185206,0.086185206
725,1.969103316,0.086185206,0.086185206
726,1.969103316,0.086185206,0.086185206
727,1.969103316,0.086185206,0.086185206
728,1.969103316,0.086185206,0.086185206
729,1.969103316,0.086185206,0.086185206
730,1.969103316,0.086185206,0.086185206
731,1.969103316,0.086185206,0.086185206
732,1.969103316,0.086185206,0.086185206
733,1.969103316,0.086185206,0.086185206
734,1.969103316,0.086185206,0.086185206
735,1.969103316,0.086185206,0.086185206
736,1.969103316,0.086185206,0.086185206
737,1.969103316,0.086185206,0.086185206
738,1.969103316,0.086185206,0.086185206
739,1.969103316,0.086185206,0.086185206
740,1.969103316,0.086185206,0.086185206
741,1.969103316,0.086185206,0.086185206
742,1.969103316,0.086185206,0.086185206
743,1.969103316,0.086185206,0.086185206
744,1.969103316,0.086185206,0.086185206
745,1.969103316,0.086185206,0.086185206
746,1.969103316,0.086185206,0.086185206
747,1.969103316,0.086185206,0.086185206
748,1.969103316,0.086185206,0.086185206
749,1.969103316,0.086185206,0.086185206
750,1.969103316,0.086185206,0.086185206
751,1.969103316,0.086185206,0.086185206
752,1.969103316,0.086185206,0.086185206
753,1.969103316,0.086185206,0.086185206
754,1.969103316,0.086185206,0.086185206
755,1.969103316,0.086185206,0.086185206
756,1.969103316,0.086185206,0.086185206
757,1.969103316,0.086185206,0.086185206
758,1.969103316,0.086185206,0.086185206
759,1.969103316,0.086185206,0.086185206
760,1.969103316,0.086185206,0.086185206
761,1.969103316,0.086185206,0.086185206
762,1.969103316,0.086185206,0.086185206
763,1.969103316,0.086185206,0.086185206
764,1.969103316,0.086185206,0.086185206
765,1.969103316,0.086185206,0.086185206
766,1.969103316,0.086185206,0.086185206
767,1.969103316,0.086185206,0.086185206
768,1.969103316,0.086185206,0.086185206
769,1.969103316,0.086185206,0.086185206
770,1.969103316,0.086185206,0.086185206
771,1.969103316,0.086185206,0.086185206
772,1.969103316,0.086185206,0.086185206
773,1.969103316,0.086185206,0.086185206
774,1.969103316,0.086185206,0.086185206
775,1.969103316,0.086185206,0.086185206
776,1.969103316,0.086185206,0.086185206
777,1.969103316,0.086185206,0.086185206
778,1.969103316,0.086185206,0.086185206
779,1.969103316,0.086185206,0.086185206
780,1.969103316,0.086185206,0.086185206
781,1.969103316,0.086185206,0.086185206
782,1.969103316,0.086185206,0.086185206
783,1.969103316,0.086185206,0.086185206
784,1.969103316,0.086185206,0.086185206
785,1.969103316,0.086185206,0.086185206
786,1.969103316,0.086185206,0.086185206
787,1.969103316,0.086185206,0.086185206
788,1.969103316,0.086185206,0.086185206
789,1.969103316,0.086185206,0.086185206
790,1.969103316,0.086185206,0.086185206
791,1.969103316,0.086185206,0.086185206
792,1.969103316,0.086185206,0.086185206
793,1.969103316,0.086185206,0.086185206
794,1.969103316,0.086185206,0.086185206
795,1.969103316,0.086185206,0.086185206
796,1.969103316,0.086185206,0.086185206
797,1.969103316,0.086185206,0.086185206
798,1.969103316,0.086185206,0.086185206
799,1.969103316,0.086185206,0.086185206
800,1.969103316,0.086185206,0.086185206
801,1.969103316,0.086185206,0.086185206
802,1.969103316,0.086185206,0.086185206
803,1.969103316,0.086185206,0.086185206
804,1.969103316,0.086185206,0.086185206
805,1.969103316,0.086185206,0.086185206
806,1.969103316,0.086185206,0.086185206
807,1.969103316,0.086185206,0.086185206
808,1.969103316,0.086185206,0.086185206
809,1.969103316,0.086185206,0.086185206
810,1.969103316,0.086185206,0.086185206
811,1.969103316,0.086185206,0.086185206
812,1.969103316,0.086185206,0.086185206
813,1.969103316,0.086185206,0.086185206
814,1.969103316,0.086185206,0.086185206
815,1.969103316,0.086185206,0.086185206
816,1.969103316,0.086185206,0.086185206
817,1.969103316,0.086185206,0.086185206
818,1.969103316,0.086185206,0.086185206
819,1.969103316,0.086185206,0.086185206
820,1.969103316,0.086185206,0.086185206
821,1.969103316,0.086185206,0.086185206
822,1.969103316,0.086185206,0.086185206
823,1.969103316,0.086185206,0.086185206
824,1.969103316,0.086185206,0.086185206
825,1.969103316,0.086185206,0.086185206
826,1.969103316,0.086185206,0.086185206
827,1.969103316,0.086185206,0.086185206
828,1.969103316,0.086185206,0.086185206
829,1.969103316,0.086185206,0.086185206
830,1.969103316,0.086185206,0.086185206
831,1.969103316,0.086185206,0.086185206
832,1.969103316,0.086185206,0.086185206
833,1.969103316,0.086185206,0.086185206
834,1.969103316,0.086185206,0.086185206
835,1.969103316,0.086185206,0.086185206
836,1.969103316,0.086185206,0.086185206
837,1.969103316,0.086185206,0.086185206
838,1.969103316,0.086185206,0.086185206
839,1.969103316,0.086185206,0.086185206
840,1.969103316,0.086185206,0.086185206
841,1.969103316,0.086185206,0.086185206
842,1.969103316,0.086185206,0.086185206
843,1.969103316,0.086185206,0.086185206
844,1.969103316,0.086185206,0.086185206
845,1.969103316,0.086185206,0.086185206
846,1.969103316,0.086185206,0.086185206
847,1.969103316,0.086185206,0.086185206
848,1.969103316,0.086185206,0.086185206
849,1.969103316,0.086185206,0.086185206
850,1.969103316,0.086185206,0.086185206
851,1.969103316,0.086185206,0.086185206
852,1.969103316,0.086185206,0.086185206
853,1.969103316,0.086185206,0.086185206
854,1.969103316,0.086185206,0.086185206
855,1.969103316,0.086185206,0.086185206
856,1.969103316,0.086185206,0.086185206
857,1.969103316,0.086185206,0.086185206
858,1.969103316,0.086185206,0.086185206
859,1.969103316,0.086185206,0.086185206
860,1.969103316,0.086185206,0.086185206
861,1.969103316,0.086185206,0.086185206
862,1.969103316,0.086185206,0.086185206
863,1.969103316,0.086185206,0.086185206
864,1.969103316,0.086185206,0.086185206
865,1.969103316,0.086185206,0.086185206
866,1.969103316,0.086185206,0.086185206
867,1.969103316,0.086185206,0.086185206
868,1.969103316,0.086185206,0.086185206
869,1.969103316,0.086185206,0.086185206
870,1.969103316,0.086185206,0.086185206
871,1.969103316,0.086185206,0.086185206
872,1.969103316,0.086185206,0.086185206
873,1.969103316,0.086185206,0.086185206
874,1.969103316,0.086185206,0.086185206
875,1.969103316,0.086185206,0.086185206
876,1.969103316,0.086185206,0.086185206
877,1.969103316,0.086185206,0.086185206
878,1.969103316,0.086185206,0.086185206
879,1.969103316,0.086185206,0.086185206
880,1.969103316,0.086185206,0.086185206
881,1.969103316,0.086185206,0.086185206
882,1.969103316,0.086185206,0.086185206
883,1.969103316,0.086185206,0.086185206
884,1.969103316,0.086185206,0.086185206
885,1.969103316,0.086185206,0.086185206
886,1.969103316,0.086185206,0.086185206
887,1.969103316,0.086185206,0.086185206
888,1.969103316,0.086185206,0.086185206
889,1.969103316,0.086185206,0.086185206
890,1.969103316,0.086185206,0.086185206
891,1.969103316,0.086185206,0.086185206
892,1.969103316,0.086185206,0.086185206
893,1.969103316,0.086185206,0.086185206
894,1.969103316,0.086185206,0.086185206
895,1.969103316,0.086185206,0.086185206
896,1.969103316,0.086185206,0.086185206
897,1.969103316,0.086185206,0.086185206
898,1.969103316,0.086185206,0.086185206
899,1.969103316,0.086185206,0.086185206
900,1.969103316,0.086185206,0.086185206
901,1.969103316,0.086185206,0.086185206
902,1.969103316,0.086185206,0.086185206
903,1.969103316,0.086185206,0.086185206
904,1.969103316,0.086185206,0.086185206
905,1.969103316,0.086185206,0.086185206
906,1.969103316,0.086185206,0.086185206
907,1.969103316,0.086185206,0.086185206
908,1.969103316,0.086185206,0.086185206
909,1.969103316,0.086185206,0.086185206
910,1.969103316,0.086185206,0.086185206
911,1.969103316,0.086185206,0.086185206
912,1.969103316,0.086185206,0.086185206
913,1.969103316,0.086185206,0.086185206
914,1.969103316,0.086185206,0.086185206
915,1.969103316,0.086185206,0.086185206
916,1.969103316,0.086185206,0.086185206
917,1.969103316,0.086185206,0.086185206
918,1.969103316,0.086185206,0.086185206
919,1.969103316,0.086185206,0.086185206
920,1.969103316,0.086185206,0.086185206
921,1.969103316,0.086185206,0.086185206
922,1.969103316,0.086185206,0.086185206
923,1.969103316,0.086185206,0.086185206
924,1.969103316,0.086185206,0.086185206
925,1.969103316,0.086185206,0.086185206
926,1.969103316,0.086185206,0.086185206
927,1.969103316,0.086185206,0.086185206
928,1.969103316,0.086185206,0.086185206
929,1.969103316,0.086185206,0.086185206
930,1.969103316,0.086185206,0.086185206
931,1.969103316,0.086185206,0.086185206
932,1.969103316,0.086185206,0.086185206
933,1.969103316,0.086185206,0.086185206
934,1.969103316,0.086185206,0.086185206
935,1.969103316,0.086185206,0.086185206
936,1.969103316,0.086185206,0.086185206
937,1.969103316,0.086185206,0.086185206
938,1.969103316,0.086185206,0.086185206
939,1.969103316,0.086185206,0.086185206
940,1.969103316,0.086185206,0.086185206
941,1.969103316,0.086185206,0.086185206
942,1.969103316,0.086185206,0.086185206
943,1.969103316,0.086185206,0.086185206
944,1.969103316,0.086185206,0.086185206
945,1.969103316,0.086185206,0.086185206
946,1.969103316,0.086185206,0.086185206
947,1.969103316,0.086185206,0.086185206
948,1.969103316,0.086185206,0.086185206
949,1.969103316,0.086185206,0.086185206
950,1.969103316,0.086185206,0.086185206
951,1.969103316,0.086185206,0.086185206
952,1.969103316,0.086185206,0.086185206
953,1.969103316,0.086185206,0.086185206
954,1.969103316,0.086185206,0.086185206
955,1.969103316,0.086185206,0.086185206
956,1.969103316,0.086185206,0.086185206
957,1.969103316,0.086185206,0.086185206
958,1.969103316,0.086185206,0.086185206
959,1.969103316,0.086185206,0.086185206
960,1.969103316,0.086185206,0.086185206
961,1.969103316,0.086185206,0.086185206
962,1.969103316,0.086185206,0.086185206
963,1.969103316,0.086185206,0.086185206
964,1.969103316,0.086185206,0.086185206
965,1.969103316,0.086185206,0.086185206
966,1.969103316,0.086185206,0.086185206
967,1.969103316,0.086185206,0.086185206
968,1.969103316,0.086185206,0.086185206
969,1.969103316,0.086185206,0.086185206
970,1.969103316,0.086185206,0.086185206
971,1.969103316,0.086185206,0.086185206
972,1.969103316,0.086185206,0.086185206
973,1.969103316,0.086185206,0.086185206
974,1.969103316,0.086185206,0.086185206
975,1.969103316,0.086185206,0.086185206
976,1.969103316,0.086185206,0.086185206
977,1.969103316,0.086185206,0.086185206
978,1.969103316,0.086185206,0.086185206
979,1.969103316,0.086185206,0.086185206
980,1.969103316,0.086185206,0.086185206
981,1.969103316,0.086185206,0.086185206
982,1.969103316,0.086185206,0.086185206
983,1.969103316,0.086185206,0.086185206
984,1.969103316,0.086185206,0.086185206
985,1.969103316,0.086185206,0.086185206
986,1.969103316,0.086185206,0.086185206
987,1.969103316,0.086185206,0.086185206
988,1.969103316,0.086185206,0.086185206
989,1.969103316,0.086185206,0.086185206
990,1.969103316,0.086185206,0.086185206
991,1.969103316,0.086185206,0.086185206
992,1.969103316,0.086185206,0.086185206
993,1.969103316,0.086185206,0.086185206
994,1.969103316,0.086185206,0.086185206
995,1.969103316,0.086185206,0.086185206
996,1.969103316,0.086185206,0.086185206
997,1.969103316,0.086185206,0.086185206
998,1.969103316,0.086185206,0.086185206
999,1.969103316,0.086185206,0.086185206
1000,1.969103316,0.086185206,0.086185206
1001,1.969103316,0.086185206,0.086185206
1002,1.969103316,0.086185206,0.086185206
1003,1.969103316,0.086185206,0.086185206
1004,1.969103316,0.086185206,0.086185206
1005,1.969103316,0.086185206,0.086185206
1006,1.969103316,0.086185206,0.086185206
1007,1.969103316,0.086185206,0.086185206
1008,1.969103316,0.086185206,0.086185206
1009,1.969103316,0.086185206,0.086185206
1010,1.969103316,0.086185206,0.086185206
1011,1.969103316,0.086185206,0.086185206
1012,1.969103316,0.086185206,0.086185206
1013,1.969103316,0.086185206,0.086185206
1014,1.969103316,0.086185206,0.086185206
1015,1.969103316,0.086185206,0.086185206
1016,1.969103316,0.086185206,0.086185206
1017,1.969103316,0.086185206,0.086185206
1018,1.969103316,0.086185206,0.086185206
1019,1.969103316,0.086185206,0.086185206
1020,1.969103316,0.086185206,0.086185206
1021,1.969103316,0.086185206,0.086185206
1022,1.969103316,0.086185206,0.086185206
1023,1.969103316,0.086185206,0.086185206
1024,1.969103316,0.086185206,0.086185206
1025,1.969103316,0.086185206,0.086185206
1026,1.969103316,0.086185206,0.086185206
1027,1.969103316,0.086185206,0.086185206
1028,1.969103316,0.086185206,0.086185206
1029,1.969103316,0.086185206,0.086185206
1030,1.969103316,0.086185206,0.086185206
1031,1.969103316,0.086185206,0.086185206
1032,1.969103316,0.086185206,0.086185206
1033,1.969103316,0.086185206,0.086185206
1034,1.969103316,0.086185206,0.086185206
1035,1.969103316,0.086185206,0.086185206
1036,1.969103316,0.086185206,0.086185206
1037,1.969103316,0.086185206,0.086185206
1038,1.969103316,0.086185206,0.086185206
1039,1.969103316,0.086185206,0.086185206
1040,1.969103316,0.086185206,0.086185206
1041,1.969103316,0.086185206,0.086185206
1042,1.969103316,0.086185206,0.086185206
1043,1.969103316,0.086185206,0.086185206
1044,1.969103316,0.086185206,0.086185206
1045,1.969103316,0.086185206,0.086185206
1046,1.969103316,0.086185206,0.086185206
1047,1.969103316,0.086185206,0.086185206
1048,1.969103316,0.086185206,0.086185206
1049,1.969103316,0.086185206,0.086185206
1050,1.969103316,0.086185206,0.086185206
1051,1.969103316,0.086185206,0.086185206
1052,1.969103316,0.086185206,0.086185206
1053,1.969103316,0.086185206,0.086185206
1054,1.969103316,0.086185206,0.086185206
1055,1.969103316,0.086185206,0.086185206
1056,1.969103316,0.086185206,0.086185206
1057,1.969103316,0.086185206,0.086185206
1058,1.969103316,0.086185206,0.086185206
1059,1.969103316,0.086185206,0.086185206
1060,1.969103316,0.086185206,0.086185206
1061,1.969103316,0.086185206,0.086185206
1062,1.969103316,0.086185206,0.086185206
1063,1.969103316,0.086185206,0.086185206
1064,1.969103316,0.086185206,0.086185206
1065,1.969103316,0.086185206,0.086185206
1066,1.969103316,0.086185206,0.086185206
1067,1.969103316,0.086185206,0.086185206
1068,1.969103316,0.086185206,0.086185206
1069,1.969103316,0.086185206,0.086185206
1070,1.969103316,0.086185206,0.086185206
1071,1.969103316,0.086185206,0.086185206
1072,1.969103316,0.086185206,0.086185206
1073,1.969103316,0.086185206,0.086185206
1074,1.969103316,0.086185206,0.086185206
1075,1.969103316,0.086185206,0.086185206
1076,1.969103316,0.086185206,0.086185206
1077,1.969103316,0.086185206,0.086185206
1078,1.969103316,0.086185206,0.086185206
1079,1.969103316,0.086185206,0.086185206
1080,1.969103316,0.086185206,0.086185206
1081,1.969103316,0.086185206,0.086185206
1082,1.969103316,0.086185206,0.086185206
1083,1.969103316,0.086185206,0.086185206
1084,1.969103316,0.086185206,0.086185206
1085,1.969103316,0.086185206,0.086185206
1086,1.969103316,0.086185206,0.086185206
1087,1.969103316,0.086185206,0.086185206
1088,1.969103316,0.086185206,0.086185206
1089,1.969103316,0.086185206,0.086185206
1090,1.969103316,0.086185206,0.086185206
1091,1.969103316,0.086185206,0.086185206
1092,1.969103316,0.086185206,0.086185206
1093,1.969103316,0.086185206,0.086185206
1094,1.969103316,0.086185206,0.086185206
1095,1.969103316,0.086185206,0.086185206
1096,1.969103316,0.086185206,0.086185206
1097,1.969103316,0.086185206,0.086185206
1098,1.969103316,0.086185206,0.086185206
1099,1.969103316,0.086185206,0.086185206
1100,1.969103316,0.086185206,0.086185206
1101,1.969103316,0.086185206,0.086185206
1102,1.969103316,0.086185206,0.086185206
1103,1.969103316,0.086185206,0.086185206
1104,1.969103316,0.086185206,0.086185206
1105,1.969103316,0.086185206,0.086185206
1106,1.969103316,0.086185206,0.086185206
1107,1.969103316,0.086185206,0.086185206
1108,1.969103316,0.086185206,0.086185206
1109,1.969103316,0.086185206,0.086185206
1110,1.969103316,0.086185206,0.086185206
1111,1.969103316,0.086185206,0.086185206
1112,1.969103316,0.086185206,0.086185206
1113,1.969103316,0.086185206,0.086185206
1114,1.969103316,0.086185206,0.086185206
1115,1.969103316,0.086185206,0.086185206
1116,1.969103316,0.086185206,0.086185206
1117,1.969103316,0.086185206,0.086185206
1118,1.969103316,0.086185206,0.086185206
1119,1.969103316,0.086185206,0.086185206
1120,1.969103316,0.086185206,0.086185206
1121,1.969103316,0.086185206,0.086185206
